date,year,month,open,high,low,close,volume,id
8/24/2010,2010,8,242.67,243,238.65,239.93,2.15E+07,866
8/23/2010,2010,8,251.79,252,245.25,245.8,1.48E+07,867
8/20/2010,2010,8,249.39,253.92,249,249.64,1.37E+07,868
8/19/2010,2010,8,252.84,253.48,248.68,249.88,1.52E+07,869
8/18/2010,2010,8,252.36,254.67,251.58,253.07,1.21E+07,870
8/17/2010,2010,8,250.08,254.63,249.2,251.97,1.51E+07,871
8/16/2010,2010,8,247.58,250.01,246.62,247.64,1.14E+07,872
8/13/2010,2010,8,251.65,251.88,249.09,249.1,1.27E+07,873
8/12/2010,2010,8,246.69,253.1,246.12,251.79,1.91E+07,874
8/11/2010,2010,8,255.4,255.69,249.81,250.19,2.21E+07,875
8/10/2010,2010,8,259.85,260.45,257.55,259.41,1.61E+07,876
8/9/2010,2010,8,261.48,262.15,259.57,261.75,1.08E+07,877
8/6/2010,2010,8,259.78,261.49,257.63,260.09,1.59E+07,878
8/5/2010,2010,8,261.73,263.18,260.55,261.7,1.03E+07,879
8/4/2010,2010,8,262.84,264.28,260.31,262.98,1.50E+07,880
8/3/2010,2010,8,261.01,263.26,259.42,261.93,1.49E+07,881
8/2/2010,2010,8,260.44,262.59,259.62,261.85,1.53E+07,882
7/30/2010,2010,7,255.89,259.7,254.9,257.25,1.60E+07,883
7/29/2010,2010,7,260.71,262.65,256.1,258.11,2.30E+07,884
7/28/2010,2010,7,263.67,265.99,260.25,260.96,1.86E+07,885
7/27/2010,2010,7,260.87,264.8,260.3,264.08,2.09E+07,886
7/26/2010,2010,7,260,260.1,257.71,259.28,1.50E+07,887
7/23/2010,2010,7,257.09,260.38,256.28,259.94,1.90E+07,888
7/22/2010,2010,7,257.68,260,255.31,259.02,2.30E+07,889
7/21/2010,2010,7,265.09,265.15,254,254.24,4.23E+07,890
7/20/2010,2010,7,242.9,252.9,240.01,251.89,3.84E+07,891
7/19/2010,2010,7,249.88,249.88,239.6,245.58,3.66E+07,892
7/16/2010,2010,7,253.18,254.97,248.41,249.9,3.71E+07,893
7/15/2010,2010,7,248.23,256.97,247.3,251.45,2.95E+07,894
7/14/2010,2010,7,249.38,255.8,249,252.73,2.90E+07,895
7/13/2010,2010,7,256.32,256.4,246.43,251.8,4.25E+07,896
7/12/2010,2010,7,258.53,261.85,254.86,257.28,2.01E+07,897
7/9/2010,2010,7,256.89,259.9,255.16,259.62,1.55E+07,898
7/8/2010,2010,7,262.48,262.9,254.89,258.09,2.64E+07,899
7/7/2010,2010,7,250.49,258.77,249.75,258.66,2.34E+07,900
7/6/2010,2010,7,251,252.8,246.16,248.63,2.20E+07,901
7/5/2010,2010,7,,,,246.94,0,902
7/2/2010,2010,7,250.49,250.93,243.2,246.94,2.48E+07,903
7/1/2010,2010,7,254.3,254.8,243.22,248.48,3.65E+07,904
6/30/2010,2010,6,256.71,257.97,250.01,251.53,2.64E+07,905
6/29/2010,2010,6,264.12,264.39,254.3,256.17,4.05E+07,906
6/28/2010,2010,6,266.93,269.75,264.52,268.3,2.09E+07,907
6/25/2010,2010,6,270.06,270.27,265.81,266.7,1.96E+07,908
6/24/2010,2010,6,271,273.2,268.1,269,2.55E+07,909
6/23/2010,2010,6,274.58,274.66,267.9,270.97,2.74E+07,910
6/22/2010,2010,6,272.16,275.97,271.5,273.85,2.56E+07,911
6/21/2010,2010,6,277.69,279.01,268.73,270.17,2.77E+07,912
6/18/2010,2010,6,272.25,275,271.42,274.07,2.80E+07,913
6/17/2010,2010,6,270.6,272.9,269.5,271.87,3.12E+07,914
6/16/2010,2010,6,261.1,267.75,260.63,267.25,2.80E+07,915
6/15/2010,2010,6,255.64,259.85,255.5,259.69,2.09E+07,916
6/14/2010,2010,6,255.96,259.15,254.01,254.28,2.15E+07,917
6/11/2010,2010,6,248.22,253.86,247.37,253.51,1.95E+07,918
6/10/2010,2010,6,244.84,250.98,242.2,250.51,2.77E+07,919
6/9/2010,2010,6,251.47,251.9,242.49,243.2,3.05E+07,920
6/8/2010,2010,6,253.24,253.8,245.65,249.33,3.57E+07,921
6/7/2010,2010,6,258.29,259.15,250.55,250.94,3.17E+07,922
6/4/2010,2010,6,258.21,261.9,254.63,255.96,2.71E+07,923
6/3/2010,2010,6,265.18,265.55,260.41,263.12,2.32E+07,924
6/2/2010,2010,6,264.54,264.8,260.34,263.95,2.46E+07,925
6/1/2010,2010,6,259.69,265.94,258.96,260.83,3.13E+07,926
5/31/2010,2010,5,,,,256.88,0,927
5/28/2010,2010,5,259.39,259.4,253.35,256.88,2.91E+07,928
5/27/2010,2010,5,250.6,253.89,249.11,253.35,2.38E+07,929
5/26/2010,2010,5,250.08,252.13,243.75,244.11,3.04E+07,930
5/25/2010,2010,5,239.35,246.76,237.16,245.22,3.74E+07,931
5/24/2010,2010,5,247.28,250.9,246.26,246.76,2.69E+07,932
5/21/2010,2010,5,232.82,244.5,231.35,242.32,4.37E+07,933
5/20/2010,2010,5,241.88,243.85,236.21,237.76,4.58E+07,934
5/19/2010,2010,5,249.5,252.92,244.85,248.34,3.66E+07,935
5/18/2010,2010,5,256.98,258.55,250.26,252.36,2.80E+07,936
5/17/2010,2010,5,254.7,256.18,247.71,254.22,2.72E+07,937
5/14/2010,2010,5,255.16,256.48,249.5,253.82,2.71E+07,938
5/13/2010,2010,5,263.22,265,256.4,258.36,2.14E+07,939
5/12/2010,2010,5,259.24,263.13,258.7,262.09,2.34E+07,940
5/11/2010,2010,5,251.84,259.89,250.5,256.52,3.04E+07,941
5/10/2010,2010,5,250.25,254.65,248.53,253.99,3.52E+07,942
5/7/2010,2010,5,243.71,246.57,225.21,235.86,5.99E+07,943
5/6/2010,2010,5,253.83,258.25,199.25,246.25,4.59E+07,944
5/5/2010,2010,5,253.03,258.14,248.73,255.98,3.15E+07,945
5/4/2010,2010,5,263.03,263.29,256.75,258.68,2.59E+07,946
5/3/2010,2010,5,263.84,267.88,262.88,266.35,1.62E+07,947
4/30/2010,2010,4,269.31,270.57,261,261.09,1.94E+07,948
4/29/2010,2010,4,263.02,270,262.01,268.64,2.00E+07,949
4/28/2010,2010,4,263.25,264,256.41,261.6,2.71E+07,950
4/27/2010,2010,4,267.27,267.84,260.52,262.04,2.53E+07,951
4/26/2010,2010,4,271.88,272.46,268.19,269.5,1.71E+07,952
4/23/2010,2010,4,267.99,272.18,267,270.83,2.85E+07,953
4/22/2010,2010,4,258.24,266.75,256.2,266.47,2.83E+07,954
4/21/2010,2010,4,258.8,260.25,255.73,259.22,3.51E+07,955
4/20/2010,2010,4,248.54,249.25,242.96,244.59,2.64E+07,956
4/19/2010,2010,4,247.03,247.89,241.77,247.07,2.02E+07,957
4/16/2010,2010,4,248.57,251.14,244.55,247.4,2.68E+07,958
4/15/2010,2010,4,245.78,249.03,245.51,248.92,1.35E+07,959
4/14/2010,2010,4,245.28,245.81,244.07,245.69,1.44E+07,960
4/13/2010,2010,4,241.86,242.8,241.11,242.43,1.09E+07,961
4/12/2010,2010,4,242.2,243.07,241.81,242.29,1.19E+07,962
4/9/2010,2010,4,241.43,241.89,240.46,241.79,1.19E+07,963
4/8/2010,2010,4,240.44,241.54,238.04,239.95,2.05E+07,964
4/7/2010,2010,4,239.72,241.92,238.66,240.6,2.24E+07,965
4/6/2010,2010,4,238.2,240.24,237,239.54,1.60E+07,966
4/5/2010,2010,4,234.98,238.51,234.77,238.49,2.44E+07,967
4/2/2010,2010,4,,,,235.97,0,968
4/1/2010,2010,4,237.49,238.73,232.75,235.97,2.15E+07,969
3/31/2010,2010,3,235.49,236.61,234.46,235,1.54E+07,970
3/30/2010,2010,3,236.6,237.48,234.25,235.84,1.88E+07,971
3/29/2010,2010,3,233,233.87,231.62,232.39,1.93E+07,972
3/26/2010,2010,3,228.95,231.95,228.55,230.9,2.29E+07,973
3/25/2010,2010,3,230.92,230.97,226.25,226.65,1.94E+07,974
3/24/2010,2010,3,227.64,230.2,227.51,229.37,2.14E+07,975
3/23/2010,2010,3,225.64,228.78,224.1,228.36,2.15E+07,976
3/22/2010,2010,3,220.47,226,220.15,224.75,1.63E+07,977
3/19/2010,2010,3,224.79,225.24,221.23,222.25,2.00E+07,978
3/18/2010,2010,3,224.1,225,222.61,224.65,1.22E+07,979
3/17/2010,2010,3,224.9,226.45,223.27,224.12,1.61E+07,980
3/16/2010,2010,3,224.18,224.98,222.51,224.45,1.60E+07,981
3/15/2010,2010,3,225.38,225.5,220.25,223.84,1.76E+07,982
3/12/2010,2010,3,227.37,227.73,225.75,226.6,1.49E+07,983
3/11/2010,2010,3,223.91,225.5,223.32,225.5,1.45E+07,984
3/10/2010,2010,3,223.83,225.48,223.2,224.84,2.13E+07,985
3/9/2010,2010,3,218.31,225,217.89,223.02,3.29E+07,986
3/8/2010,2010,3,220.01,220.09,218.25,219.08,1.54E+07,987
3/5/2010,2010,3,214.94,219.7,214.63,218.95,3.21E+07,988
3/4/2010,2010,3,209.28,210.92,208.63,210.71,1.31E+07,989
3/3/2010,2010,3,208.94,209.87,207.94,209.33,1.33E+07,990
3/2/2010,2010,3,209.93,210.83,207.74,208.85,2.02E+07,991
3/1/2010,2010,3,205.75,209.5,205.45,208.99,1.96E+07,992
2/26/2010,2010,2,202.38,205.17,202,204.62,1.81E+07,993
2/25/2010,2010,2,197.38,202.86,196.89,202,2.38E+07,994
2/24/2010,2010,2,198.23,201.44,197.84,200.66,1.64E+07,995
2/23/2010,2010,2,200,201.33,195.71,197.06,2.05E+07,996
2/22/2010,2010,2,202.34,202.5,199.19,200.42,1.40E+07,997
2/19/2010,2010,2,201.86,203.2,201.11,201.67,1.48E+07,998
2/18/2010,2010,2,201.63,203.89,200.92,202.93,1.51E+07,999
2/17/2010,2010,2,204.19,204.31,200.86,202.55,1.56E+07,1000
2/16/2010,2010,2,201.94,203.69,201.52,203.4,1.94E+07,1001
2/15/2010,2010,2,,,,200.38,0,1002
2/12/2010,2010,2,198.11,201.64,195.5,200.38,2.34E+07,1003
2/11/2010,2010,2,194.88,199.75,194.06,198.67,1.97E+07,1004
2/10/2010,2010,2,195.89,196.6,194.26,195.12,1.32E+07,1005
2/9/2010,2010,2,196.42,197.5,194.75,196.19,2.26E+07,1006
2/8/2010,2010,2,195.69,197.88,194,194.12,1.71E+07,1007
2/5/2010,2010,2,192.62,196,190.85,195.46,3.04E+07,1008
2/4/2010,2010,2,196.73,198.37,191.57,192.05,2.71E+07,1009
2/3/2010,2010,2,195.17,200.2,194.42,199.23,2.20E+07,1010
2/2/2010,2010,2,195.91,196.32,193.38,195.86,2.49E+07,1011
2/1/2010,2010,2,192.37,196,191.3,194.73,2.68E+07,1012
1/29/2010,2010,1,201.08,202.2,190.25,192.06,4.45E+07,1013
1/28/2010,2010,1,204.93,205.5,198.7,199.29,4.19E+07,1014
1/27/2010,2010,1,206.85,210.58,199.53,207.88,6.15E+07,1015
1/26/2010,2010,1,205.95,213.71,202.58,205.94,6.67E+07,1016
1/25/2010,2010,1,202.51,204.7,200.19,203.08,3.81E+07,1017
1/22/2010,2010,1,206.78,207.5,197.16,197.75,3.15E+07,1018
1/21/2010,2010,1,212.08,213.31,207.21,208.07,2.17E+07,1019
1/20/2010,2010,1,214.91,215.55,209.5,211.72,2.19E+07,1020
1/19/2010,2010,1,208.33,215.19,207.24,215.04,2.61E+07,1021
1/18/2010,2010,1,,,,205.93,0,1022
1/15/2010,2010,1,210.93,211.6,205.87,205.93,2.12E+07,1023
1/14/2010,2010,1,210.11,210.46,209.02,209.43,1.55E+07,1024
1/13/2010,2010,1,207.87,210.93,204.1,210.65,2.16E+07,1025
1/12/2010,2010,1,209.19,209.77,206.42,207.72,2.12E+07,1026
1/11/2010,2010,1,212.8,213,208.45,210.11,1.65E+07,1027
1/8/2010,2010,1,210.3,212,209.06,211.98,1.60E+07,1028
1/7/2010,2010,1,211.75,212,209.05,210.58,1.70E+07,1029
1/6/2010,2010,1,214.38,215.23,210.75,210.97,1.97E+07,1030
1/5/2010,2010,1,214.6,215.59,213.25,214.38,2.15E+07,1031
1/4/2010,2010,1,213.43,214.5,212.38,214.01,1.76E+07,1032
1/1/2010,2010,1,,,,210.73,0,1033
12/31/2009,2009,12,213.13,213.35,210.56,210.73,1.26E+07,1034
12/30/2009,2009,12,208.83,212,208.31,211.64,1.47E+07,1035
12/29/2009,2009,12,212.63,212.72,208.73,209.1,1.59E+07,1036
12/28/2009,2009,12,211.72,213.95,209.61,211.61,2.30E+07,1037
12/25/2009,2009,12,,,,209.04,0,1038
12/24/2009,2009,12,203.55,209.35,203.35,209.04,1.79E+07,1039
12/23/2009,2009,12,201.25,202.38,200.81,202.1,1.23E+07,1040
12/22/2009,2009,12,199.44,200.85,198.66,200.36,1.25E+07,1041
12/21/2009,2009,12,196.05,199.75,195.67,198.23,2.19E+07,1042
12/18/2009,2009,12,193.17,195.5,192.6,195.43,2.17E+07,1043
12/17/2009,2009,12,194.26,195,191,191.86,1.39E+07,1044
12/16/2009,2009,12,195.1,196.5,194.55,195.03,1.26E+07,1045
12/15/2009,2009,12,195.83,197.51,193.27,194.17,1.50E+07,1046
12/14/2009,2009,12,195.37,197.43,192.56,196.98,1.77E+07,1047
12/11/2009,2009,12,197.78,198,193.43,194.67,1.53E+07,1048
12/10/2009,2009,12,199.5,199.7,196.12,196.43,1.75E+07,1049
12/9/2009,2009,12,191.28,198.16,190.31,197.8,2.45E+07,1050
12/8/2009,2009,12,189.36,192.35,188.7,189.87,2.47E+07,1051
12/7/2009,2009,12,193.32,193.77,188.68,188.95,2.55E+07,1052
12/4/2009,2009,12,199.7,199.88,190.28,193.32,2.95E+07,1053
12/3/2009,2009,12,197.42,198.98,196.27,196.48,1.60E+07,1054
12/2/2009,2009,12,198.96,201.42,195.75,196.23,2.55E+07,1055
12/1/2009,2009,12,202.24,202.77,196.83,196.97,1.66E+07,1056
11/30/2009,2009,11,201.11,201.68,198.77,199.91,1.52E+07,1057
11/27/2009,2009,11,199.22,202.96,198.37,200.59,1.05E+07,1058
11/26/2009,2009,11,,,,204.19,0,1059
11/25/2009,2009,11,205.4,205.65,203.76,204.19,1.02E+07,1060
11/24/2009,2009,11,205.33,205.88,202.9,204.44,1.14E+07,1061
11/23/2009,2009,11,203,206,202.95,205.88,1.70E+07,1062
11/20/2009,2009,11,199.15,200.39,197.76,199.92,1.45E+07,1063
11/19/2009,2009,11,204.61,204.61,199.8,200.51,1.94E+07,1064
11/18/2009,2009,11,206.54,207,204,205.96,1.34E+07,1065
11/17/2009,2009,11,206.08,207.44,205,207,1.42E+07,1066
11/16/2009,2009,11,205.48,208,205.01,206.63,1.73E+07,1067
11/13/2009,2009,11,202.87,204.83,202.07,204.45,1.23E+07,1068
11/12/2009,2009,11,203.14,204.87,201.43,201.99,1.30E+07,1069
11/11/2009,2009,11,204.56,205,201.83,203.25,1.59E+07,1070
11/10/2009,2009,11,201.02,204.98,201.01,202.98,1.43E+07,1071
11/9/2009,2009,11,196.94,201.9,196.26,201.46,1.89E+07,1072
11/6/2009,2009,11,192.51,195.19,192.4,194.34,1.05E+07,1073
11/5/2009,2009,11,192.4,195,191.82,194.03,1.37E+07,1074
11/4/2009,2009,11,190.73,193.85,190.23,190.81,1.74E+07,1075
11/3/2009,2009,11,187.85,189.52,185.92,188.75,1.87E+07,1076
11/2/2009,2009,11,189.8,192.88,185.57,189.31,2.43E+07,1077
10/30/2009,2009,10,196.06,196.8,186.07,188.5,2.56E+07,1078
10/29/2009,2009,10,195,196.81,192.14,196.35,2.04E+07,1079
10/28/2009,2009,10,197.71,198.02,191.1,192.4,2.92E+07,1080
10/27/2009,2009,10,201.66,202.81,196.45,197.37,2.70E+07,1081
10/26/2009,2009,10,203.67,206.75,200.1,202.48,1.73E+07,1082
10/23/2009,2009,10,205.7,205.8,203.23,203.94,1.50E+07,1083
10/22/2009,2009,10,204.7,207.85,202.51,205.2,2.83E+07,1084
10/21/2009,2009,10,199.52,208.71,199.23,204.92,4.26E+07,1085
10/20/2009,2009,10,200.6,201.75,197.85,198.76,4.08E+07,1086
10/19/2009,2009,10,187.85,190,185.55,189.86,3.37E+07,1087
10/16/2009,2009,10,189.35,190.36,187.84,188.05,1.54E+07,1088
10/15/2009,2009,10,189.63,190.92,189.53,190.56,1.33E+07,1089
10/14/2009,2009,10,192.25,192.32,190.23,191.29,1.34E+07,1090
10/13/2009,2009,10,190.63,191.17,189.7,190.02,1.24E+07,1091
10/12/2009,2009,10,191.02,191.51,189.64,190.81,1.03E+07,1092
10/9/2009,2009,10,188.97,190.7,188.62,190.47,1.05E+07,1093
10/8/2009,2009,10,190.66,191.45,188.89,189.27,1.57E+07,1094
10/7/2009,2009,10,189.76,190.55,189.03,190.25,1.66E+07,1095
10/6/2009,2009,10,187.74,190.01,187.3,190.01,2.16E+07,1096
10/5/2009,2009,10,186.2,186.86,184.27,186.02,1.51E+07,1097
10/2/2009,2009,10,181.41,185.94,181.35,184.9,1.98E+07,1098
10/1/2009,2009,10,185.35,186.22,180.7,180.86,1.87E+07,1099
9/30/2009,2009,9,186.13,186.45,182.61,185.35,1.93E+07,1100
9/29/2009,2009,9,186.73,187.4,184.31,185.38,1.23E+07,1101
9/28/2009,2009,9,183.87,186.68,183.33,186.15,1.21E+07,1102
9/25/2009,2009,9,182.01,185.5,181.44,182.37,1.59E+07,1103
9/24/2009,2009,9,187.2,187.7,182.77,183.82,1.97E+07,1104
9/23/2009,2009,9,185.4,188.9,185.03,185.5,2.12E+07,1105
9/22/2009,2009,9,185.19,185.38,182.85,184.48,1.27E+07,1106
9/21/2009,2009,9,184.29,185.16,181.62,184.02,1.56E+07,1107
9/18/2009,2009,9,185.83,186.55,184.76,185.02,2.15E+07,1108
9/17/2009,2009,9,181.98,186.79,181.97,184.55,2.89E+07,1109
9/16/2009,2009,9,177.99,182.75,177.88,181.87,2.69E+07,1110
9/15/2009,2009,9,174.04,175.65,173.59,175.16,1.52E+07,1111
9/14/2009,2009,9,170.83,173.9,170.25,173.72,1.15E+07,1112
9/11/2009,2009,9,172.91,173.18,170.87,172.16,1.25E+07,1113
9/10/2009,2009,9,172.06,173.25,170.81,172.56,1.75E+07,1114
9/9/2009,2009,9,172.78,174.47,169.7,171.14,2.90E+07,1115
9/8/2009,2009,9,172.98,173.14,172,172.93,1.13E+07,1116
9/4/2009,2009,9,167.28,170.7,167.09,170.31,1.34E+07,1117
9/3/2009,2009,9,166.44,167.1,165,166.55,1.05E+07,1118
9/2/2009,2009,9,164.62,167.61,164.11,165.18,1.30E+07,1119
9/1/2009,2009,9,167.99,170,164.94,165.3,1.68E+07,1120
8/31/2009,2009,8,168.16,168.85,166.5,168.21,1.11E+07,1121
8/28/2009,2009,8,172.27,172.49,168.53,170.05,1.62E+07,1122
8/27/2009,2009,8,168.75,169.57,164.83,169.45,1.60E+07,1123
8/26/2009,2009,8,168.92,169.55,166.76,167.41,1.09E+07,1124
8/25/2009,2009,8,169.46,170.94,169.13,169.4,1.16E+07,1125
8/24/2009,2009,8,170.12,170.71,168.27,169.06,1.45E+07,1126
8/21/2009,2009,8,167.65,169.37,166.8,169.22,1.49E+07,1127
8/20/2009,2009,8,164.98,166.72,164.61,166.33,1.22E+07,1128
8/19/2009,2009,8,162.75,165.3,162.45,164.6,1.48E+07,1129
8/18/2009,2009,8,161.63,164.24,161.41,164,1.54E+07,1130
8/17/2009,2009,8,163.55,163.59,159.42,159.59,1.87E+07,1131
8/14/2009,2009,8,167.94,168.23,165.53,166.78,1.09E+07,1132
8/13/2009,2009,8,166.65,168.67,166.5,168.42,1.57E+07,1133
8/12/2009,2009,8,162.55,166.71,162.46,165.31,1.59E+07,1134
8/11/2009,2009,8,163.69,164.38,161.88,162.83,1.27E+07,1135
8/10/2009,2009,8,165.66,166.6,163.66,164.72,1.07E+07,1136
8/7/2009,2009,8,165.49,166.6,164.8,165.51,1.38E+07,1137
8/6/2009,2009,8,165.58,166.51,163.09,163.91,1.22E+07,1138
8/5/2009,2009,8,165.75,167.39,164.21,165.11,1.51E+07,1139
8/4/2009,2009,8,164.93,165.57,164.21,165.55,1.41E+07,1140
8/3/2009,2009,8,165.21,166.64,164.87,166.43,1.41E+07,1141
7/31/2009,2009,7,162.99,165,162.91,163.39,1.51E+07,1142
7/30/2009,2009,7,161.7,164.72,161.5,162.79,1.68E+07,1143
7/29/2009,2009,7,158.9,160.45,158.25,160.03,1.37E+07,1144
7/28/2009,2009,7,158.88,160.1,157.6,160,1.30E+07,1145
7/27/2009,2009,7,160.17,160.88,157.26,160.1,1.55E+07,1146
7/24/2009,2009,7,156.95,160,156.5,159.99,1.57E+07,1147
7/23/2009,2009,7,156.63,158.44,155.56,157.82,1.88E+07,1148
7/22/2009,2009,7,157.79,158.73,156.11,156.74,3.12E+07,1149
7/21/2009,2009,7,153.29,153.43,149.75,151.51,3.12E+07,1150
7/20/2009,2009,7,153.27,155.04,150.89,152.91,2.63E+07,1151
7/17/2009,2009,7,149.08,152.02,148.63,151.75,2.15E+07,1152
7/16/2009,2009,7,145.76,148.02,145.57,147.52,1.41E+07,1153
7/15/2009,2009,7,145.04,147,144.32,146.88,1.73E+07,1154
7/14/2009,2009,7,142.03,143.18,141.16,142.27,1.24E+07,1155
7/13/2009,2009,7,139.54,142.34,137.53,142.34,1.73E+07,1156
7/10/2009,2009,7,136.34,138.97,136.32,138.52,1.59E+07,1157
7/9/2009,2009,7,137.76,137.99,135.93,136.36,1.23E+07,1158
7/8/2009,2009,7,135.92,138.04,134.42,137.22,2.06E+07,1159
7/7/2009,2009,7,138.48,139.68,135.18,135.4,1.65E+07,1160
7/6/2009,2009,7,138.7,138.99,136.25,138.61,1.78E+07,1161
7/3/2009,2009,7,,,,140.02,0,1162
7/2/2009,2009,7,141.25,142.83,139.79,140.02,1.32E+07,1163
7/1/2009,2009,7,143.5,144.66,142.52,142.83,1.48E+07,1164
6/30/2009,2009,6,142.58,143.8,141.8,142.43,1.55E+07,1165
6/29/2009,2009,6,143.46,143.95,141.54,141.97,2.03E+07,1166
6/26/2009,2009,6,139.79,143.56,139.74,142.44,1.57E+07,1167
6/25/2009,2009,6,135.75,140.2,135.21,139.86,2.11E+07,1168
6/24/2009,2009,6,135.42,137.5,134.86,136.22,1.73E+07,1169
6/23/2009,2009,6,136.4,136.95,132.88,134.01,2.52E+07,1170
6/22/2009,2009,6,140.67,141.56,136.33,137.37,2.27E+07,1171
6/19/2009,2009,6,138.07,139.5,136.9,139.48,2.58E+07,1172
6/18/2009,2009,6,136.11,138,135.59,135.88,1.53E+07,1173
6/17/2009,2009,6,136.67,137.45,134.53,135.58,2.04E+07,1174
6/16/2009,2009,6,136.66,138.47,136.1,136.35,1.84E+07,1175
6/15/2009,2009,6,136.01,136.93,134.89,136.09,1.93E+07,1176
6/12/2009,2009,6,138.81,139.1,136.04,136.97,2.01E+07,1177
6/11/2009,2009,6,139.55,141.56,138.55,139.95,1.87E+07,1178
6/10/2009,2009,6,142.28,142.35,138.3,140.25,2.46E+07,1179
6/9/2009,2009,6,143.81,144.56,140.55,142.72,2.42E+07,1180
6/8/2009,2009,6,143.82,144.23,139.43,143.85,3.33E+07,1181
6/5/2009,2009,6,145.31,146.4,143.21,144.67,2.26E+07,1182
6/4/2009,2009,6,140.13,144.18,140.04,143.74,1.97E+07,1183
6/3/2009,2009,6,140,141.11,139.07,140.95,2.02E+07,1184
6/2/2009,2009,6,138.99,141.34,138.35,139.49,1.63E+07,1185
6/1/2009,2009,6,136.47,139.99,136,139.35,1.62E+07,1186
5/29/2009,2009,5,135.39,135.9,133.85,135.81,1.63E+07,1187
5/28/2009,2009,5,133.45,135.39,132.03,135.07,1.74E+07,1188
5/27/2009,2009,5,131.78,134.98,130.91,133.05,2.31E+07,1189
5/26/2009,2009,5,124.76,130.83,124.55,130.78,2.27E+07,1190
5/22/2009,2009,5,124.05,124.18,121.75,122.5,1.06E+07,1191
5/21/2009,2009,5,125.15,126.78,122.89,124.18,1.46E+07,1192
5/20/2009,2009,5,127.63,129.21,125.3,125.87,1.39E+07,1193
5/19/2009,2009,5,126.82,129.31,125.74,127.45,1.33E+07,1194
5/18/2009,2009,5,123.73,126.7,121.57,126.65,1.64E+07,1195
5/15/2009,2009,5,122.32,124.62,121.61,122.42,1.31E+07,1196
5/14/2009,2009,5,119.78,123.53,119.7,122.95,1.60E+07,1197
5/13/2009,2009,5,123.21,124.02,119.38,119.49,2.13E+07,1198
5/12/2009,2009,5,129.56,129.71,123.25,124.42,2.18E+07,1199
5/11/2009,2009,5,127.37,130.96,127.12,129.57,1.45E+07,1200
5/8/2009,2009,5,129.04,131.23,126.26,129.19,1.67E+07,1201
5/7/2009,2009,5,132.33,132.39,127.9,129.06,1.90E+07,1202
5/6/2009,2009,5,133.33,133.5,130.22,132.5,1.69E+07,1203
5/5/2009,2009,5,131.75,132.86,131.12,132.71,1.42E+07,1204
5/4/2009,2009,5,128.24,132.25,127.68,132.07,2.18E+07,1205
5/1/2009,2009,5,125.8,127.95,125.8,127.24,1.42E+07,1206
4/30/2009,2009,4,126.22,127,124.92,125.83,1.78E+07,1207
4/29/2009,2009,4,124.85,126.85,123.83,125.14,1.64E+07,1208
4/28/2009,2009,4,123.35,126.21,123.26,123.9,1.63E+07,1209
4/27/2009,2009,4,122.9,125,122.66,124.73,1.72E+07,1210
4/24/2009,2009,4,124.64,125.14,122.97,123.9,1.93E+07,1211
4/23/2009,2009,4,126.62,127.2,123.51,125.4,3.38E+07,1212
4/22/2009,2009,4,122.63,125.35,121.2,121.51,3.35E+07,1213
4/21/2009,2009,4,118.89,122.14,118.6,121.76,1.68E+07,1214
4/20/2009,2009,4,121.73,122.99,119.16,120.5,1.67E+07,1215
4/17/2009,2009,4,121.18,124.25,120.25,123.42,1.78E+07,1216
4/16/2009,2009,4,119.19,123.15,118.79,121.45,2.12E+07,1217
4/15/2009,2009,4,117.2,118.25,115.76,117.64,1.48E+07,1218
4/14/2009,2009,4,119.57,120.17,117.25,118.31,1.62E+07,1219
4/13/2009,2009,4,120.01,120.98,119,120.22,1.39E+07,1220
4/10/2009,2009,4,,,,119.57,0,1221
4/9/2009,2009,4,118.42,120,117.96,119.57,1.90E+07,1222
4/8/2009,2009,4,115.43,116.79,114.58,116.32,1.63E+07,1223
4/7/2009,2009,4,116.53,116.67,114.19,115,1.92E+07,1224
4/6/2009,2009,4,114.94,118.75,113.28,118.45,2.35E+07,1225
4/3/2009,2009,4,114.19,116.13,113.52,115.99,2.27E+07,1226
4/2/2009,2009,4,110.14,114.75,109.78,112.71,2.90E+07,1227
4/1/2009,2009,4,104.09,109,103.89,108.69,2.11E+07,1228
3/31/2009,2009,3,105.45,107.45,105,105.12,2.04E+07,1229
3/30/2009,2009,3,104.51,105.01,102.61,104.49,1.80E+07,1230
3/27/2009,2009,3,108.23,108.53,106.4,106.85,1.76E+07,1231
3/26/2009,2009,3,107.83,109.98,107.58,109.87,2.20E+07,1232
3/25/2009,2009,3,107.58,108.36,103.86,106.49,2.31E+07,1233
3/24/2009,2009,3,106.36,109.44,105.39,106.5,2.30E+07,1234
3/23/2009,2009,3,102.71,108.16,101.75,107.66,2.38E+07,1235
3/20/2009,2009,3,102.09,103.11,100.57,101.59,2.48E+07,1236
3/19/2009,2009,3,101.85,103.2,100.25,101.62,1.79E+07,1237
3/18/2009,2009,3,99.91,103.48,99.72,101.52,2.84E+07,1238
3/17/2009,2009,3,95.24,99.69,95.07,99.66,2.81E+07,1239
3/16/2009,2009,3,96.53,97.39,94.18,95.42,2.85E+07,1240
3/13/2009,2009,3,96.3,97.2,95.01,95.93,2.15E+07,1241
3/12/2009,2009,3,92.9,96.58,92,96.35,2.75E+07,1242
3/11/2009,2009,3,89.81,94.07,89.58,92.68,3.02E+07,1243
